file,decoded,ftx_entries,crash
tracks\coasters\Track5\Invloosecurveleft_data.common.ovl,0,0,
tracks\coasters\Track5\Invloosecurveright_data.common.ovl,0,0,
tracks\coasters\Track5\InvMedcurve2TiltedMedcurveLeft_data.common.ovl,0,0,
tracks\coasters\Track5\InvMedcurve2TiltedMedcurveRight_data.common.ovl,0,0,
tracks\coasters\Track5\Invmedcurve_data.common.ovl,0,0,
tracks\coasters\Track5\Invmedslope2medslopetiltleft_data.common.ovl,0,0,
tracks\coasters\Track5\Invmedslope2medslopetiltright_data.common.ovl,0,0,
tracks\coasters\Track5\Invmedslope2steepslope_data.common.ovl,0,0,
tracks\coasters\Track5\Invmedslope2straightchain_data.common.ovl,0,0,
tracks\coasters\Track5\Invmedslope2straighttiltleft_data.common.ovl,0,0,
tracks\coasters\Track5\Invmedslope2straighttiltright_data.common.ovl,0,0,
tracks\coasters\Track5\Invmedslope2straight_data.common.ovl,0,0,
tracks\coasters\Track5\invmedslopecap_data.common.ovl,0,0,
tracks\coasters\Track5\Invmedslopechain_data.common.ovl,0,0,
tracks\coasters\Track5\invmedslopedip_data.common.ovl,0,0,
tracks\coasters\Track5\InvMedslopeMedcurveLeft2TiltedMedslopeMedcurveLeft_data.common.ovl,0,0,
tracks\coasters\Track5\Invmedslopemedcurveleft_data.common.ovl,0,0,
tracks\coasters\Track5\InvMedslopeMedcurveRight2TiltedMedslopeMedcurveRight_data.common.ovl,0,0,
tracks\coasters\Track5\Invmedslopemedcurveright_data.common.ovl,0,0,
tracks\coasters\Track5\Invmedslopetightcurveleft_data.common.ovl,0,0,
tracks\coasters\Track5\Invmedslopetightcurveright_data.common.ovl,0,0,
tracks\coasters\Track5\Invmedslopetiltleft2medslope_data.common.ovl,0,0,
tracks\coasters\Track5\Invmedslopetiltleft2straighttiltleft_data.common.ovl,0,0,
tracks\coasters\Track5\Invmedslopetiltleft2straight_data.common.ovl,0,0,
tracks\coasters\Track5\Invmedslopetiltleft_data.common.ovl,0,0,
tracks\coasters\Track5\Invmedslopetiltright2medslope_data.common.ovl,0,0,
tracks\coasters\Track5\Invmedslopetiltright2straighttiltright_data.common.ovl,0,0,
tracks\coasters\Track5\Invmedslopetiltright2straight_data.common.ovl,0,0,
tracks\coasters\Track5\Invmedslopetiltright_data.common.ovl,0,0,
tracks\coasters\Track5\Invmedslope_data.common.ovl,0,0,
tracks\coasters\Track5\Invphotosection_data.common.ovl,0,0,
tracks\coasters\Track5\Invquarterhelixleft_data.common.ovl,0,0,
tracks\coasters\Track5\Invquarterhelixright_data.common.ovl,0,0,
tracks\coasters\Track5\Invsbendleft_data.common.ovl,0,0,
tracks\coasters\Track5\Invsbendright_data.common.ovl,0,0,
tracks\coasters\Track5\Invsmalloverbankedturnleft_data.common.ovl,0,0,
tracks\coasters\Track5\Invsmalloverbankedturnright_data.common.ovl,0,0,
tracks\coasters\Track5\Invstationmiddle_data.common.ovl,0,0,
tracks\coasters\Track5\Invsteepslope2medslope_data.common.ovl,0,0,
tracks\coasters\Track5\Invsteepslope2straight_data.common.ovl,0,0,
tracks\coasters\Track5\InvSteepslope2vertical_data.common.ovl,0,0,
tracks\coasters\Track5\invsteepslopecap_data.common.ovl,0,0,
tracks\coasters\Track5\invsteepslopedip_data.common.ovl,0,0,
tracks\coasters\Track5\Invsteepslopetightcurveleft_data.common.ovl,0,0,
tracks\coasters\Track5\Invsteepslopetightcurveright_data.common.ovl,0,0,
tracks\coasters\Track5\Invsteepslope_data.common.ovl,0,0,
tracks\coasters\Track5\Invstraight2medslopechain_data.common.ovl,0,0,
tracks\coasters\Track5\Invstraight2medslopetiltleft_data.common.ovl,0,0,
tracks\coasters\Track5\Invstraight2medslopetiltright_data.common.ovl,0,0,
tracks\coasters\Track5\Invstraight2medslope_data.common.ovl,0,0,
tracks\coasters\Track5\Invstraight2steepslope_data.common.ovl,0,0,
tracks\coasters\Track5\Invstraight2tiltleft_data.common.ovl,0,0,
tracks\coasters\Track5\Invstraight2tiltright_data.common.ovl,0,0,
tracks\coasters\Track5\Invstraightblockbrakes_data.common.ovl,0,0,
tracks\coasters\Track5\Invstraightbrakes_data.common.ovl,0,0,
tracks\coasters\Track5\Invstraightchain_data.common.ovl,0,0,
tracks\coasters\Track5\Invstraighttiltleft2medslopetiltleft_data.common.ovl,0,0,
tracks\coasters\Track5\Invstraighttiltleft2medslope_data.common.ovl,0,0,
tracks\coasters\Track5\Invstraighttiltright2medslopetiltright_data.common.ovl,0,0,
tracks\coasters\Track5\Invstraighttiltright2medslope_data.common.ovl,0,0,
tracks\coasters\Track5\Invstraight_data.common.ovl,0,0,
tracks\coasters\Track5\InvTightcurve2TiltedTightcurveLeft_data.common.ovl,0,0,
tracks\coasters\Track5\InvTightcurve2TiltedTightcurveRight_data.common.ovl,0,0,
tracks\coasters\Track5\Invtightcurve_data.common.ovl,0,0,
tracks\coasters\Track5\InvTiltedLooseCurveLeft2LooseCurve_data.common.ovl,0,0,
tracks\coasters\Track5\Invtiltedloosecurveleft_data.common.ovl,0,0,
tracks\coasters\Track5\InvTiltedLooseCurveRight2LooseCurve_data.common.ovl,0,0,
tracks\coasters\Track5\Invtiltedloosecurveright_data.common.ovl,0,0,
tracks\coasters\Track5\Invtiltedmedcurve_data.common.ovl,0,0,
tracks\coasters\Track5\InvTiltedMedslopeMedcurveLeft2MedslopeMedcurveLeft_data.common.ovl,0,0,
tracks\coasters\Track5\Invtiltedmedslopemedcurveleft_data.common.ovl,0,0,
tracks\coasters\Track5\InvTiltedMedslopeMedcurveRight2MedslopeMedcurveRight_data.common.ovl,0,0,
tracks\coasters\Track5\Invtiltedmedslopemedcurveright_data.common.ovl,0,0,
tracks\coasters\Track5\Invtiltedmedslopetightcurveleft_data.common.ovl,0,0,
tracks\coasters\Track5\Invtiltedmedslopetightcurveright_data.common.ovl,0,0,
tracks\coasters\Track5\InvTiltedsbendleft_data.common.ovl,0,0,
tracks\coasters\Track5\InvTiltedsbendright_data.common.ovl,0,0,
tracks\coasters\Track5\Invtiltedtightcurve_data.common.ovl,0,0,
tracks\coasters\Track5\Invtilt_data.common.ovl,0,0,
tracks\coasters\Track5\InvVertical2steepslope_data.common.ovl,0,0,
tracks\coasters\Track5\Largecorkscrewleft_data.common.ovl,0,0,
tracks\coasters\Track5\Largecorkscrewright_data.common.ovl,0,0,
tracks\coasters\Track5\Largehalfloopleft_data.common.ovl,0,0,
tracks\coasters\Track5\Largehalfloopright_data.common.ovl,0,0,
tracks\coasters\Track5\Largeoverbankedturnleft_data.common.ovl,0,0,
tracks\coasters\Track5\Largeoverbankedturnright_data.common.ovl,0,0,
tracks\coasters\Track5\Launchedlifthill_data.common.ovl,0,0,
tracks\coasters\Track5\Loopleft_data.common.ovl,0,0,
tracks\coasters\Track5\Loopright_data.common.ovl,0,0,
tracks\coasters\Track5\LooseCorkscrewLeft_data.common.ovl,0,0,
tracks\coasters\Track5\LooseCorkscrewRight_data.common.ovl,0,0,
tracks\coasters\Track5\Loosecurve2TiltedLoosecurveLeft_data.common.ovl,0,0,
tracks\coasters\Track5\Loosecurve2TiltedLoosecurveRight_data.common.ovl,0,0,
tracks\coasters\Track5\Loosecurveleft_data.common.ovl,0,0,
tracks\coasters\Track5\Loosecurveright_data.common.ovl,0,0,
tracks\coasters\Track5\Medcurve2TiltedMedcurveLeft_data.common.ovl,0,0,
tracks\coasters\Track5\Medcurve2TiltedMedcurveRight_data.common.ovl,0,0,
tracks\coasters\Track5\Medcurve_data.common.ovl,0,0,
tracks\coasters\Track5\Medslope2medslopetiltleft_data.common.ovl,0,0,
tracks\coasters\Track5\Medslope2medslopetiltright_data.common.ovl,0,0,
tracks\coasters\Track5\Medslope2steepslopechain_data.common.ovl,0,0,
tracks\coasters\Track5\Medslope2steepslope_data.common.ovl,0,0,
tracks\coasters\Track5\Medslope2straightchain_data.common.ovl,0,0,
tracks\coasters\Track5\Medslope2straighttiltleft_data.common.ovl,0,0,
tracks\coasters\Track5\Medslope2straighttiltright_data.common.ovl,0,0,
tracks\coasters\Track5\Medslope2straight_data.common.ovl,0,0,
tracks\coasters\Track5\MedslopeBrakes_data.common.ovl,0,0,
tracks\coasters\Track5\medslopecap_data.common.ovl,0,0,
tracks\coasters\Track5\Medslopechain_data.common.ovl,0,0,
tracks\coasters\Track5\medslopedip_data.common.ovl,0,0,
tracks\coasters\Track5\medSlopeLooseCurveLeft_data.common.ovl,0,0,
tracks\coasters\Track5\medSlopeLooseCurveRight_data.common.ovl,0,0,
tracks\coasters\Track5\MedslopeMedcurveLeft2TiltedMedslopeMedcurveLeft_data.common.ovl,0,0,
tracks\coasters\Track5\Medslopemedcurveleft_data.common.ovl,0,0,
tracks\coasters\Track5\MedslopeMedcurveRight2TiltedMedslopeMedcurveRight_data.common.ovl,0,0,
tracks\coasters\Track5\Medslopemedcurveright_data.common.ovl,0,0,
tracks\coasters\Track5\Medslopetightcurveleft_data.common.ovl,0,0,
tracks\coasters\Track5\Medslopetightcurveright_data.common.ovl,0,0,
tracks\coasters\Track5\Medslopetiltleft2medslope_data.common.ovl,0,0,
tracks\coasters\Track5\Medslopetiltleft2straighttiltleft_data.common.ovl,0,0,
tracks\coasters\Track5\Medslopetiltleft2straight_data.common.ovl,0,0,
tracks\coasters\Track5\Medslopetiltleft_data.common.ovl,0,0,
tracks\coasters\Track5\Medslopetiltright2medslope_data.common.ovl,0,0,
tracks\coasters\Track5\Medslopetiltright2straighttiltright_data.common.ovl,0,0,
tracks\coasters\Track5\Medslopetiltright2straight_data.common.ovl,0,0,
tracks\coasters\Track5\Medslopetiltright_data.common.ovl,0,0,
tracks\coasters\Track5\medslopeZeroGRollLeft_data.common.ovl,0,0,
tracks\coasters\Track5\medslopeZeroGRollRight_data.common.ovl,0,0,
tracks\coasters\Track5\Medslope_data.common.ovl,0,0,
tracks\coasters\Track5\Photosection_data.common.ovl,0,0,
tracks\coasters\Track5\Quarterloop_data.common.ovl,0,0,
tracks\coasters\Track5\Sbendleft_data.common.ovl,0,0,
tracks\coasters\Track5\Sbendright_data.common.ovl,0,0,
tracks\coasters\Track5\Smalloverbankedturnleft_data.common.ovl,0,0,
tracks\coasters\Track5\Smalloverbankedturnright_data.common.ovl,0,0,
tracks\coasters\Track5\Stationmiddle_data.common.ovl,0,0,
tracks\coasters\Track5\Steepslope2medslopechain_data.common.ovl,0,0,
tracks\coasters\Track5\Steepslope2medslope_data.common.ovl,0,0,
tracks\coasters\Track5\Steepslope2straightchain_verticaldrop_data.common.ovl,0,0,
tracks\coasters\Track5\Steepslope2straight_data.common.ovl,0,0,
tracks\coasters\Track5\Steepslope2straight_verticaldrop_data.common.ovl,0,0,
tracks\coasters\Track5\Steepslope2vertical_data.common.ovl,0,0,
tracks\coasters\Track5\steepslopecap_data.common.ovl,0,0,
tracks\coasters\Track5\Steepslopechain_data.common.ovl,0,0,
tracks\coasters\Track5\steepslopedip_data.common.ovl,0,0,
tracks\coasters\Track5\steepSlopeMedCurveLeft_data.common.ovl,0,0,
tracks\coasters\Track5\steepSlopeMedCurveRight_data.common.ovl,0,0,
tracks\coasters\Track5\Steepslopetightcurveleft_data.common.ovl,0,0,
tracks\coasters\Track5\Steepslopetightcurveright_data.common.ovl,0,0,
tracks\coasters\Track5\SteepslopeZeroGRollLeft_data.common.ovl,0,0,
tracks\coasters\Track5\SteepslopeZeroGRollRight_data.common.ovl,0,0,
tracks\coasters\Track5\Steepslope_data.common.ovl,0,0,
tracks\coasters\Track5\Straight2medslopechain_data.common.ovl,0,0,
tracks\coasters\Track5\Straight2medslopetiltleft_data.common.ovl,0,0,
tracks\coasters\Track5\Straight2medslopetiltright_data.common.ovl,0,0,
tracks\coasters\Track5\Straight2medslope_data.common.ovl,0,0,
tracks\coasters\Track5\Straight2steepslopechain_verticaldrop_data.common.ovl,0,0,
tracks\coasters\Track5\Straight2steepslope_data.common.ovl,0,0,
tracks\coasters\Track5\Straight2steepslope_verticaldrop_data.common.ovl,0,0,
tracks\coasters\Track5\Straight2tilt90left_data.common.ovl,0,0,
tracks\coasters\Track5\Straight2tilt90right_data.common.ovl,0,0,
tracks\coasters\Track5\Straight2tiltleft_data.common.ovl,0,0,
tracks\coasters\Track5\Straight2tiltright_data.common.ovl,0,0,
tracks\coasters\Track5\Straightblockbrakes_data.common.ovl,0,0,
tracks\coasters\Track5\Straightbrakes_data.common.ovl,0,0,
tracks\coasters\Track5\Straightchain_data.common.ovl,0,0,
tracks\coasters\Track5\Straighttiltleft2medslopetightcurveleft_data.common.ovl,0,0,
tracks\coasters\Track5\Straighttiltleft2medslopetiltleft_data.common.ovl,0,0,
tracks\coasters\Track5\Straighttiltleft2medslope_data.common.ovl,0,0,
tracks\coasters\Track5\Straighttiltleft2tilt90left_data.common.ovl,0,0,
tracks\coasters\Track5\Straighttiltright2medslopetightcurveright_data.common.ovl,0,0,
tracks\coasters\Track5\Straighttiltright2medslopetiltright_data.common.ovl,0,0,
tracks\coasters\Track5\Straighttiltright2medslope_data.common.ovl,0,0,
tracks\coasters\Track5\Straighttiltright2tilt90right_data.common.ovl,0,0,
tracks\coasters\Track5\Straight_data.common.ovl,0,0,
tracks\coasters\Track5\Straight_flying_data.common.ovl,0,0,
tracks\coasters\Track5\Tightcurve2TiltedTightcurveLeft_data.common.ovl,0,0,
tracks\coasters\Track5\Tightcurve2TiltedTightcurveRight_data.common.ovl,0,0,
tracks\coasters\Track5\Tightcurve_data.common.ovl,0,0,
tracks\coasters\Track5\Tilt90_data.common.ovl,0,0,
tracks\coasters\Track5\Tilted90loosecurveleft_data.common.ovl,0,0,
tracks\coasters\Track5\Tilted90loosecurveright_data.common.ovl,0,0,
tracks\coasters\Track5\Tilted90medcurve_data.common.ovl,0,0,
tracks\coasters\Track5\TiltedLooseCurveLeft2LooseCurve_data.common.ovl,0,0,
tracks\coasters\Track5\Tiltedloosecurveleft_data.common.ovl,0,0,
tracks\coasters\Track5\TiltedLooseCurveRight2LooseCurve_data.common.ovl,0,0,
tracks\coasters\Track5\Tiltedloosecurveright_data.common.ovl,0,0,
tracks\coasters\Track5\Tiltedmedcurve_data.common.ovl,0,0,
tracks\coasters\Track5\TiltedMedslopeMedcurveLeft2MedslopeMedcurveLeft_data.common.ovl,0,0,
tracks\coasters\Track5\Tiltedmedslopemedcurveleft_data.common.ovl,0,0,
tracks\coasters\Track5\TiltedMedslopeMedcurveRight2MedslopeMedcurveRight_data.common.ovl,0,0,
tracks\coasters\Track5\Tiltedmedslopemedcurveright_data.common.ovl,0,0,
tracks\coasters\Track5\Tiltedmedslopetightcurveleft_data.common.ovl,0,0,
tracks\coasters\Track5\Tiltedmedslopetightcurveright_data.common.ovl,0,0,
tracks\coasters\Track5\TiltedSBendLeft_data.common.ovl,0,0,
tracks\coasters\Track5\TiltedSBendRight_data.common.ovl,0,0,
tracks\coasters\Track5\Tiltedtightcurve_data.common.ovl,0,0,
tracks\coasters\Track5\TiltLeftInclineLoop_data.common.ovl,0,0,
tracks\coasters\Track5\TiltRightInclineLoop_data.common.ovl,0,0,
tracks\coasters\Track5\Tilt_data.common.ovl,0,0,
tracks\coasters\Track5\Track5.common.ovl,0,0,
tracks\coasters\Track5\Track5_Textures.common.ovl,2,2,
tracks\coasters\Track5\Vertical2steepslope_data.common.ovl,0,0,
tracks\coasters\Track5\Verticaltightcurveleft_data.common.ovl,0,0,
tracks\coasters\Track5\Verticaltightcurveright_data.common.ovl,0,0,
tracks\coasters\Track5\Vertical_data.common.ovl,0,0,
tracks\coasters\Track59\45medslope2medslopetiltleft_data.common.ovl,0,0,
tracks\coasters\Track59\45medslope2medslopetiltright_data.common.ovl,0,0,
tracks\coasters\Track59\45medslope2steepslopechain_data.common.ovl,0,0,
tracks\coasters\Track59\45medslope2steepslope_data.common.ovl,0,0,
tracks\coasters\Track59\45medslope2straightchain_data.common.ovl,0,0,
tracks\coasters\Track59\45medslope2straighttiltleft_data.common.ovl,0,0,
tracks\coasters\Track59\45medslope2straighttiltright_data.common.ovl,0,0,
tracks\coasters\Track59\45medslope2straight_data.common.ovl,0,0,
tracks\coasters\Track59\45medslopechain_data.common.ovl,0,0,
tracks\coasters\Track59\45medslopeloosecurveleft_data.common.ovl,0,0,
tracks\coasters\Track59\45medslopeloosecurveright_data.common.ovl,0,0,
tracks\coasters\Track59\45medslopetiltleft2medslope_data.common.ovl,0,0,
tracks\coasters\Track59\45medslopetiltleft2straighttiltleft_data.common.ovl,0,0,
tracks\coasters\Track59\45medslopetiltleft2straight_data.common.ovl,0,0,
tracks\coasters\Track59\45medslopetiltleft_data.common.ovl,0,0,
tracks\coasters\Track59\45medslopetiltright2medslope_data.common.ovl,0,0,
tracks\coasters\Track59\45medslopetiltright2straighttiltright_data.common.ovl,0,0,
tracks\coasters\Track59\45medslopetiltright2straight_data.common.ovl,0,0,
tracks\coasters\Track59\45medslopetiltright_data.common.ovl,0,0,
tracks\coasters\Track59\45medslope_data.common.ovl,0,0,
tracks\coasters\Track59\45steepslope2medslopechain_data.common.ovl,0,0,
tracks\coasters\Track59\45steepslope2medslope_data.common.ovl,0,0,
tracks\coasters\Track59\45steepslopechain_data.common.ovl,0,0,
tracks\coasters\Track59\45steepslope_data.common.ovl,0,0,
tracks\coasters\Track59\45straight2medslopechain_data.common.ovl,0,0,
tracks\coasters\Track59\45straight2medslope_data.common.ovl,0,0,
tracks\coasters\Track59\45straight2tiltleft_data.common.ovl,0,0,
tracks\coasters\Track59\45straight2tiltright_data.common.ovl,0,0,
tracks\coasters\Track59\45straightchain_data.common.ovl,0,0,
tracks\coasters\Track59\45straighttiltleft2medslopetiltleft_data.common.ovl,0,0,
tracks\coasters\Track59\45straighttiltright2medslopetiltright_data.common.ovl,0,0,
tracks\coasters\Track59\45straight_data.common.ovl,0,0,
tracks\coasters\Track59\45tilt90_data.common.ovl,0,0,
tracks\coasters\Track59\45tiltleft2medslope_data.common.ovl,0,0,
tracks\coasters\Track59\45tiltleft2tilt90left_data.common.ovl,0,0,
tracks\coasters\Track59\45tiltright2medslope_data.common.ovl,0,0,
tracks\coasters\Track59\45tiltright2tilt90right_data.common.ovl,0,0,
tracks\coasters\Track59\45tilt_data.common.ovl,0,0,
tracks\coasters\Track59\Corkscrewleft_data.common.ovl,0,0,
tracks\coasters\Track59\Corkscrewright_data.common.ovl,0,0,
tracks\coasters\Track59\Halfloop_data.common.ovl,0,0,
tracks\coasters\Track59\Helixlargeupleft_data.common.ovl,0,0,
tracks\coasters\Track59\Helixlargeupright_data.common.ovl,0,0,
tracks\coasters\Track59\Helixsmallupleft_data.common.ovl,0,0,
tracks\coasters\Track59\Helixsmallupright_data.common.ovl,0,0,
tracks\coasters\Track59\Inlinetwistleft_data.common.ovl,0,0,
tracks\coasters\Track59\Inlinetwistright_data.common.ovl,0,0,
tracks\coasters\Track59\Largecorkscrewleft_data.common.ovl,0,0,
tracks\coasters\Track59\Largecorkscrewright_data.common.ovl,0,0,
tracks\coasters\Track59\LaunchStation_data.common.ovl,0,0,
tracks\coasters\Track59\Loopleft_data.common.ovl,0,0,
tracks\coasters\Track59\Loopright_data.common.ovl,0,0,
tracks\coasters\Track59\Loosecurveleft_data.common.ovl,0,0,
tracks\coasters\Track59\Loosecurveright_data.common.ovl,0,0,
tracks\coasters\Track59\Medcurve_data.common.ovl,0,0,
tracks\coasters\Track59\Medslope2medslopetiltleft_data.common.ovl,0,0,
tracks\coasters\Track59\Medslope2medslopetiltright_data.common.ovl,0,0,
tracks\coasters\Track59\Medslope2steepslopechain_data.common.ovl,0,0,
tracks\coasters\Track59\Medslope2steepslope_data.common.ovl,0,0,
tracks\coasters\Track59\Medslope2straightchain_data.common.ovl,0,0,
tracks\coasters\Track59\Medslope2straighttiltleft_data.common.ovl,0,0,
tracks\coasters\Track59\Medslope2straighttiltright_data.common.ovl,0,0,
tracks\coasters\Track59\Medslope2straight_data.common.ovl,0,0,
tracks\coasters\Track59\Medslopechain_data.common.ovl,0,0,
tracks\coasters\Track59\Medslopeloosecurveleft_data.common.ovl,0,0,
tracks\coasters\Track59\Medslopeloosecurveright_data.common.ovl,0,0,
tracks\coasters\Track59\Medslopemedcurveleft_data.common.ovl,0,0,
tracks\coasters\Track59\Medslopemedcurveright_data.common.ovl,0,0,
tracks\coasters\Track59\Medslopeoverbankedcurveleft_data.common.ovl,0,0,
tracks\coasters\Track59\Medslopeoverbankedcurveright_data.common.ovl,0,0,
tracks\coasters\Track59\Medslopetightcurveleft_data.common.ovl,0,0,
tracks\coasters\Track59\Medslopetightcurveright_data.common.ovl,0,0,
tracks\coasters\Track59\Medslopetiltleft2medslope_data.common.ovl,0,0,
tracks\coasters\Track59\Medslopetiltleft2straighttiltleft_data.common.ovl,0,0,
tracks\coasters\Track59\Medslopetiltleft2straight_data.common.ovl,0,0,
tracks\coasters\Track59\Medslopetiltleft_data.common.ovl,0,0,
tracks\coasters\Track59\Medslopetiltright2medslope_data.common.ovl,0,0,
tracks\coasters\Track59\Medslopetiltright2straighttiltright_data.common.ovl,0,0,
tracks\coasters\Track59\Medslopetiltright2straight_data.common.ovl,0,0,
tracks\coasters\Track59\Medslopetiltright_data.common.ovl,0,0,
tracks\coasters\Track59\Medslope_data.common.ovl,0,0,
tracks\coasters\Track59\Photosection_data.common.ovl,0,0,
tracks\coasters\Track59\Quarterloop_data.common.ovl,0,0,
tracks\coasters\Track59\RotatingTowerBaseDown_data.common.ovl,0,0,
tracks\coasters\Track59\RotatingTowerBase_data.common.ovl,0,0,
tracks\coasters\Track59\RotatingTowerCap180_data.common.ovl,0,0,
tracks\coasters\Track59\RotatingTowerCap90CW_data.common.ovl,0,0,
